Area,Item,Year,Production_tonnes,Area_ha,Yield_t_per_ha
Kazakhstan,Mustard seed,2021,8418.6,16112.0,0.5225049652432969
Kazakhstan,Mustard seed,2022,10960.3,27182.0,0.4032190420130969
Kazakhstan,Mustard seed,2022,10960.3,27182.0,0.4032190420130969
Kazakhstan,Mustard seed,2023,14460.9,30053.0,0.4811799154826473
Kazakhstan,Mustard seed,2023,14460.9,30053.0,0.4811799154826473
Kazakhstan,Oats,2013,304797.6,220544.0,1.3820262623331399
Kazakhstan,Oats,2013,304797.6,220544.0,1.3820262623331399
Kazakhstan,Oats,2014,225989.0,192261.0,1.175428193965495
Kazakhstan,Oats,2014,225989.0,192261.0,1.175428193965495
Kazakhstan,Oats,2015,243770.0,204330.0,1.193021093329418
Kazakhstan,Oats,2015,243770.0,204330.0,1.193021093329418
Kazakhstan,Oats,2016,335375.0,209892.0,1.5978455586682674
Kazakhstan,Oats,2016,335375.0,209892.0,1.5978455586682674
Kazakhstan,Oats,2017,284586.0,213277.0,1.334349226592647
Kazakhstan,Oats,2017,284586.0,213277.0,1.334349226592647
Kazakhstan,Oats,2018,336128.7,235226.0,1.4289606591108126
Kazakhstan,Oats,2018,336128.7,235226.0,1.4289606591108126
Kazakhstan,Oats,2019,267006.2,243480.0,1.0966247741087565
Kazakhstan,Oats,2019,267006.2,243480.0,1.0966247741087565
Kazakhstan,Oats,2020,240157.2,228871.0,1.0493124948114878
Kazakhstan,Oats,2020,240157.2,228871.0,1.0493124948114878
Kazakhstan,Oats,2021,182279.1,201972.0,0.9024968807557483
Kazakhstan,Oats,2021,182279.1,201972.0,0.9024968807557483
Kazakhstan,Oats,2022,229080.0,198717.0,1.152795181086671
Kazakhstan,Oats,2022,229080.0,198717.0,1.152795181086671
Kazakhstan,Oats,2023,149705.6,190673.0,0.7851431508393952
Kazakhstan,Oats,2023,149705.6,190673.0,0.7851431508393952
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2013,573598.6,21510.0,26.666601580660156
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2013,573598.6,21510.0,26.666601580660156
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2014,608384.0,22936.0,26.525287757237532
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2014,608384.0,22936.0,26.525287757237532
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2015,685936.0,25085.0,27.3444688060594
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2015,685936.0,25085.0,27.3444688060594
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2016,757347.0,27213.0,27.830338441186196
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2016,757347.0,27213.0,27.830338441186196
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2017,744264.0,26665.0,27.911644477779863
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2017,744264.0,26665.0,27.911644477779863
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2018,813515.6,28773.0,28.2735759218712
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2018,813515.6,28773.0,28.2735759218712
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2019,660173.1,23950.0,27.564638830897703
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2019,660173.1,23950.0,27.564638830897703
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2020,715862.4,25492.0,28.081845284795232
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2020,715862.4,25492.0,28.081845284795232
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2021,763496.4,27103.0,28.17018042283142
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2021,763496.4,27103.0,28.17018042283142
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2022,802693.2,27220.0,29.489096252755324
Kazakhstan,"Onions and shallots, dry (excluding dehydrated)",2022,802693.2,27220.0,29.489096252755324
Kazakhstan,"Onions and shallots, green",2013,3200.0,200.0,16.0
Kazakhstan,"Onions and shallots, green",2013,3200.0,200.0,16.0
Kazakhstan,"Onions and shallots, green",2014,3600.0,204.0,17.647058823529413
Kazakhstan,"Onions and shallots, green",2014,3600.0,204.0,17.647058823529413
Kazakhstan,"Onions and shallots, green",2015,3800.0,203.0,18.7192118226601
Kazakhstan,"Onions and shallots, green",2015,3800.0,203.0,18.7192118226601
Kazakhstan,"Onions and shallots, green",2016,3533.3,212.0,16.666509433962265
Kazakhstan,"Onions and shallots, green",2016,3533.3,212.0,16.666509433962265
Kazakhstan,"Onions and shallots, green",2017,3491.5,199.0,17.545226130653266
Kazakhstan,"Onions and shallots, green",2017,3491.5,199.0,17.545226130653266
Kazakhstan,"Onions and shallots, green",2018,3617.2,196.0,18.455102040816325
Kazakhstan,"Onions and shallots, green",2018,3617.2,196.0,18.455102040816325
Kazakhstan,"Onions and shallots, green",2019,3547.3,204.0,17.38872549019608
Kazakhstan,"Onions and shallots, green",2019,3547.3,204.0,17.38872549019608
Kazakhstan,"Onions and shallots, green",2020,3552.0,200.0,17.76
Kazakhstan,"Onions and shallots, green",2020,3552.0,200.0,17.76
Kazakhstan,"Onions and shallots, green",2021,3572.2,200.0,17.861
Kazakhstan,"Onions and shallots, green",2021,3572.2,200.0,17.861
Kazakhstan,"Onions and shallots, green",2022,3557.2,201.0,17.697512437810943
Kazakhstan,"Onions and shallots, green",2022,3557.2,201.0,17.697512437810943
Kazakhstan,"Onions and shallots, green",2023,3560.4,200.0,17.802
Kazakhstan,"Onions and shallots, green",2023,3560.4,200.0,17.802
Kazakhstan,"Other beans, green",2013,2200.0,900.0,2.4444444444444446
Kazakhstan,"Other beans, green",2013,2200.0,900.0,2.4444444444444446
Kazakhstan,"Other beans, green",2014,2500.0,1200.0,2.0833333333333335
Kazakhstan,"Other beans, green",2014,2500.0,1200.0,2.0833333333333335
Kazakhstan,"Other beans, green",2015,2800.0,1291.0,2.168861347792409
Kazakhstan,"Other beans, green",2015,2800.0,1291.0,2.168861347792409
Kazakhstan,"Other beans, green",2016,2500.0,1130.0,2.2123893805309733
Kazakhstan,"Other beans, green",2016,2500.0,1130.0,2.2123893805309733
Kazakhstan,"Other beans, green",2017,2548.7,1207.0,2.1115990057995027
Kazakhstan,"Other beans, green",2017,2548.7,1207.0,2.1115990057995027
Kazakhstan,"Other beans, green",2018,2591.0,1207.0,2.1466445733222868
Kazakhstan,"Other beans, green",2018,2591.0,1207.0,2.1466445733222868
Kazakhstan,"Other beans, green",2019,2546.6,1232.0,2.0670454545454544
Kazakhstan,"Other beans, green",2019,2546.6,1232.0,2.0670454545454544
Kazakhstan,"Other beans, green",2020,2562.1,1215.0,2.108724279835391
Kazakhstan,"Other beans, green",2020,2562.1,1215.0,2.108724279835391
Kazakhstan,"Other beans, green",2021,2566.6,1218.0,2.107224958949097
Kazakhstan,"Other beans, green",2021,2566.6,1218.0,2.107224958949097
Kazakhstan,"Other beans, green",2022,2558.4,1222.0,2.0936170212765957
Kazakhstan,"Other beans, green",2022,2558.4,1222.0,2.0936170212765957
Kazakhstan,"Other beans, green",2023,2562.4,1218.0,2.103776683087028
Kazakhstan,"Other beans, green",2023,2562.4,1218.0,2.103776683087028
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2013,13753.8,1774.0,7.752987598647125
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2013,13753.8,1774.0,7.752987598647125
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2014,13698.0,1737.0,7.8860103626943
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2014,13698.0,1737.0,7.8860103626943
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2015,13563.0,1653.0,8.20508166969147
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2015,13563.0,1653.0,8.20508166969147
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2016,13594.0,1694.0,8.024793388429751
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2016,13594.0,1694.0,8.024793388429751
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2017,13735.0,1826.0,7.521905805038335
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2017,13735.0,1826.0,7.521905805038335
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2018,13803.5,1724.0,8.00667053364269
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2018,13803.5,1724.0,8.00667053364269
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2019,13793.4,1743.0,7.913597246127367
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2019,13793.4,1743.0,7.913597246127367
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2020,13696.4,1735.0,7.8941786743515845
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2020,13696.4,1735.0,7.8941786743515845
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2021,13697.8,1736.0,7.890437788018433
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2021,13697.8,1736.0,7.890437788018433
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2022,13700.7,1736.0,7.892108294930876
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2022,13700.7,1736.0,7.892108294930876
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2023,13703.7,1737.0,7.889291882556131
Kazakhstan,Other berries and fruits of the genus vaccinium n.e.c.,2023,13703.7,1737.0,7.889291882556131
Kazakhstan,"Other citrus fruit, n.e.c.",2013,700.0,50.0,14.0
Kazakhstan,"Other citrus fruit, n.e.c.",2013,700.0,50.0,14.0
Kazakhstan,"Other citrus fruit, n.e.c.",2014,800.0,50.0,16.0
Kazakhstan,"Other citrus fruit, n.e.c.",2014,800.0,50.0,16.0
Kazakhstan,"Other citrus fruit, n.e.c.",2015,900.2,57.0,15.792982456140352
Kazakhstan,"Other citrus fruit, n.e.c.",2015,900.2,57.0,15.792982456140352
Kazakhstan,"Other citrus fruit, n.e.c.",2016,800.1,52.0,15.386538461538462
Kazakhstan,"Other citrus fruit, n.e.c.",2016,800.1,52.0,15.386538461538462
Kazakhstan,"Other citrus fruit, n.e.c.",2017,833.4,53.0,15.724528301886792
Kazakhstan,"Other citrus fruit, n.e.c.",2017,833.4,53.0,15.724528301886792
Kazakhstan,"Other citrus fruit, n.e.c.",2018,844.6,54.0,15.64074074074074
Kazakhstan,"Other citrus fruit, n.e.c.",2018,844.6,54.0,15.64074074074074
Kazakhstan,"Other citrus fruit, n.e.c.",2019,826.0,53.0,15.584905660377359
Kazakhstan,"Other citrus fruit, n.e.c.",2019,826.0,53.0,15.584905660377359
Kazakhstan,"Other citrus fruit, n.e.c.",2020,834.7,53.0,15.749056603773585
Kazakhstan,"Other citrus fruit, n.e.c.",2020,834.7,53.0,15.749056603773585
Kazakhstan,"Other citrus fruit, n.e.c.",2021,835.1,54.0,15.464814814814815
Kazakhstan,"Other citrus fruit, n.e.c.",2021,835.1,54.0,15.464814814814815
Kazakhstan,"Other citrus fruit, n.e.c.",2022,831.9,53.0,15.696226415094339
Kazakhstan,"Other citrus fruit, n.e.c.",2022,831.9,53.0,15.696226415094339
Kazakhstan,"Other citrus fruit, n.e.c.",2023,833.9,53.0,15.733962264150943
Kazakhstan,"Other citrus fruit, n.e.c.",2023,833.9,53.0,15.733962264150943
Kazakhstan,"Other fruits, n.e.c.",2013,19970.0,16000.0,1.248125
Kazakhstan,"Other fruits, n.e.c.",2013,19970.0,16000.0,1.248125
Kazakhstan,"Other fruits, n.e.c.",2014,11830.0,1852.0,6.387688984881209
Kazakhstan,"Other fruits, n.e.c.",2014,11830.0,1852.0,6.387688984881209
Kazakhstan,"Other fruits, n.e.c.",2015,10162.0,1570.0,6.4726114649681525
Kazakhstan,"Other fruits, n.e.c.",2015,10162.0,1570.0,6.4726114649681525
Kazakhstan,"Other fruits, n.e.c.",2016,11276.0,1493.0,7.5525787006028136
Kazakhstan,"Other fruits, n.e.c.",2016,11276.0,1493.0,7.5525787006028136
Kazakhstan,"Other fruits, n.e.c.",2017,11764.0,1698.0,6.928150765606596
Kazakhstan,"Other fruits, n.e.c.",2017,11764.0,1698.0,6.928150765606596
Kazakhstan,"Other fruits, n.e.c.",2018,11595.1,1587.0,7.306301197227474
Kazakhstan,"Other fruits, n.e.c.",2018,11595.1,1587.0,7.306301197227474
Kazakhstan,"Other fruits, n.e.c.",2019,11482.1,1593.0,7.207846829880729
Kazakhstan,"Other fruits, n.e.c.",2019,11482.1,1593.0,7.207846829880729
Kazakhstan,"Other fruits, n.e.c.",2020,11613.7,1626.0,7.14249692496925
Kazakhstan,"Other fruits, n.e.c.",2020,11613.7,1626.0,7.14249692496925
Kazakhstan,"Other fruits, n.e.c.",2021,11563.6,1602.0,7.218227215980026
Kazakhstan,"Other fruits, n.e.c.",2021,11563.6,1602.0,7.218227215980026
Kazakhstan,"Other fruits, n.e.c.",2022,11553.2,1607.0,7.189296826384568
Kazakhstan,"Other fruits, n.e.c.",2022,11553.2,1607.0,7.189296826384568
Kazakhstan,"Other fruits, n.e.c.",2023,11576.8,1612.0,7.181637717121587
Kazakhstan,"Other fruits, n.e.c.",2023,11576.8,1612.0,7.181637717121587
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2013,400.0,400.0,1.0
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2013,400.0,400.0,1.0
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2014,400.0,400.0,1.0
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2014,400.0,400.0,1.0
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2015,375.3,412.0,0.9109223300970875
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2015,375.3,412.0,0.9109223300970875
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,391.8,389.0,1.00719794344473
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2016,391.8,389.0,1.00719794344473
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,395.7,400.0,0.98925
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2017,395.7,400.0,0.98925
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,381.6,400.0,0.9540000000000001
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2018,381.6,400.0,0.9540000000000001
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,389.7,395.0,0.9865822784810127
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2019,389.7,395.0,0.9865822784810127
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,389.0,399.0,0.974937343358396
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2020,389.0,399.0,0.974937343358396
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,386.8,398.0,0.9718592964824121
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2021,386.8,398.0,0.9718592964824121
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,388.5,397.0,0.9785894206549118
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2022,388.5,397.0,0.9785894206549118
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,388.1,398.0,0.9751256281407036
Kazakhstan,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",2023,388.1,398.0,0.9751256281407036
Kazakhstan,"Other oil seeds, n.e.c.",2013,10300.0,11396.0,0.9038259038259038
Kazakhstan,"Other oil seeds, n.e.c.",2013,10300.0,11396.0,0.9038259038259038
Kazakhstan,"Other oil seeds, n.e.c.",2014,3905.0,7018.0,0.5564263322884012
Kazakhstan,"Other oil seeds, n.e.c.",2014,3905.0,7018.0,0.5564263322884012
Kazakhstan,"Other oil seeds, n.e.c.",2015,3176.0,5786.0,0.5489111648807466
Kazakhstan,"Other oil seeds, n.e.c.",2015,3176.0,5786.0,0.5489111648807466
Kazakhstan,"Other oil seeds, n.e.c.",2016,10170.0,34550.0,0.294356005788712
Kazakhstan,"Other oil seeds, n.e.c.",2016,10170.0,34550.0,0.294356005788712
Kazakhstan,"Other oil seeds, n.e.c.",2017,12948.5,21677.0,0.5973381925543203
Kazakhstan,"Other oil seeds, n.e.c.",2017,12948.5,21677.0,0.5973381925543203
Kazakhstan,"Other oil seeds, n.e.c.",2018,16119.2,22633.0,0.712199001458048
Kazakhstan,"Other oil seeds, n.e.c.",2018,16119.2,22633.0,0.712199001458048
Kazakhstan,"Other oil seeds, n.e.c.",2019,20000.0,26457.0,0.7559436066069471
Kazakhstan,"Other oil seeds, n.e.c.",2019,20000.0,26457.0,0.7559436066069471
Kazakhstan,"Other oil seeds, n.e.c.",2020,40000.0,74818.0,0.5346307038413216
Kazakhstan,"Other oil seeds, n.e.c.",2020,40000.0,74818.0,0.5346307038413216
Kazakhstan,"Other oil seeds, n.e.c.",2021,42300.0,79120.0,0.5346309403437816
Kazakhstan,"Other oil seeds, n.e.c.",2021,42300.0,79120.0,0.5346309403437816
Kazakhstan,"Other oil seeds, n.e.c.",2022,75400.0,141031.0,0.53463422935383
Kazakhstan,"Other oil seeds, n.e.c.",2022,75400.0,141031.0,0.53463422935383
Kazakhstan,"Other oil seeds, n.e.c.",2023,44425.0,83094.0,0.534635473078682
Kazakhstan,"Other oil seeds, n.e.c.",2023,44425.0,83094.0,0.534635473078682
Kazakhstan,"Other vegetables, fresh n.e.c.",2013,319295.0,14001.0,22.805156774516107
Kazakhstan,"Other vegetables, fresh n.e.c.",2013,319295.0,14001.0,22.805156774516107
Kazakhstan,"Other vegetables, fresh n.e.c.",2014,318721.0,13610.0,23.418148420279206
Kazakhstan,"Other vegetables, fresh n.e.c.",2014,318721.0,13610.0,23.418148420279206
Kazakhstan,"Other vegetables, fresh n.e.c.",2015,331580.0,14472.0,22.911829740187947
Kazakhstan,"Other vegetables, fresh n.e.c.",2015,331580.0,14472.0,22.911829740187947
Kazakhstan,"Other vegetables, fresh n.e.c.",2016,350030.0,15181.0,23.05711086226204
Kazakhstan,"Other vegetables, fresh n.e.c.",2016,350030.0,15181.0,23.05711086226204
Kazakhstan,"Other vegetables, fresh n.e.c.",2017,343791.0,13954.0,24.637451626773686
Kazakhstan,"Other vegetables, fresh n.e.c.",2017,343791.0,13954.0,24.637451626773686
Kazakhstan,"Other vegetables, fresh n.e.c.",2018,358656.1,14243.0,25.18121884434459
Kazakhstan,"Other vegetables, fresh n.e.c.",2018,358656.1,14243.0,25.18121884434459
Kazakhstan,"Other vegetables, fresh n.e.c.",2019,350825.7,14563.0,24.090208061525786
Kazakhstan,"Other vegetables, fresh n.e.c.",2019,350825.7,14563.0,24.090208061525786
Kazakhstan,"Other vegetables, fresh n.e.c.",2020,351090.9,14902.0,23.55998523688096
Kazakhstan,"Other vegetables, fresh n.e.c.",2020,351090.9,14902.0,23.55998523688096
Kazakhstan,"Other vegetables, fresh n.e.c.",2021,353524.2,15040.0,23.50559840425532
Kazakhstan,"Other vegetables, fresh n.e.c.",2021,353524.2,15040.0,23.50559840425532
Kazakhstan,"Other vegetables, fresh n.e.c.",2022,351813.6,14835.0,23.715106167846308
Kazakhstan,"Other vegetables, fresh n.e.c.",2022,351813.6,14835.0,23.715106167846308
Kazakhstan,"Other vegetables, fresh n.e.c.",2023,352142.9,14926.0,23.59258341149672
Kazakhstan,"Other vegetables, fresh n.e.c.",2023,352142.9,14926.0,23.59258341149672
Kazakhstan,Peaches and nectarines,2013,1673.0,427.0,3.918032786885246
Kazakhstan,Peaches and nectarines,2013,1673.0,427.0,3.918032786885246
Kazakhstan,Peaches and nectarines,2014,1777.0,281.0,6.3238434163701065
Kazakhstan,Peaches and nectarines,2014,1777.0,281.0,6.3238434163701065
Kazakhstan,Peaches and nectarines,2015,1353.0,390.0,3.4692307692307693
Kazakhstan,Peaches and nectarines,2015,1353.0,390.0,3.4692307692307693
Kazakhstan,Peaches and nectarines,2016,1405.0,438.0,3.2077625570776256
Kazakhstan,Peaches and nectarines,2016,1405.0,438.0,3.2077625570776256
Kazakhstan,Peaches and nectarines,2017,1864.0,539.0,3.458256029684601
Kazakhstan,Peaches and nectarines,2017,1864.0,539.0,3.458256029684601
Kazakhstan,Peaches and nectarines,2018,2446.8,680.0,3.5982352941176474
Kazakhstan,Peaches and nectarines,2018,2446.8,680.0,3.5982352941176474
Kazakhstan,Peaches and nectarines,2019,3657.2,972.0,3.7625514403292177
Kazakhstan,Peaches and nectarines,2019,3657.2,972.0,3.7625514403292177
Kazakhstan,Peaches and nectarines,2020,4209.9,837.0,5.029749103942652
Kazakhstan,Peaches and nectarines,2020,4209.9,837.0,5.029749103942652
Kazakhstan,Peaches and nectarines,2021,3339.1,812.0,4.112192118226601
Kazakhstan,Peaches and nectarines,2021,3339.1,812.0,4.112192118226601
Kazakhstan,Peaches and nectarines,2022,3764.6,813.0,4.6305043050430506
Kazakhstan,Peaches and nectarines,2022,3764.6,813.0,4.6305043050430506
Kazakhstan,Peaches and nectarines,2023,3658.3,679.0,5.387776141384389
Kazakhstan,Peaches and nectarines,2023,3658.3,679.0,5.387776141384389
Kazakhstan,Pears,2013,14142.7,1914.0,7.389080459770115
Kazakhstan,Pears,2013,14142.7,1914.0,7.389080459770115
Kazakhstan,Pears,2014,14162.0,2314.0,6.120138288677614
Kazakhstan,Pears,2014,14162.0,2314.0,6.120138288677614
Kazakhstan,Pears,2015,14283.0,1977.0,7.224582701062215
